SOC,OCV
56.94805938,3.845876
56.9425178,3.845876
56.93715499,3.845743
56.93161342,3.845803
56.92070904,3.845957
56.91516746,3.845767
56.90408432,3.845648
56.89872151,3.845426
56.89317993,3.845551
56.88763836,3.845651
56.88209679,3.845595
56.87673398,3.845456
56.86565083,3.845571
56.86028802,3.845549
56.85474645,3.845211
56.84920487,3.845159
56.8436633,3.845362
56.83830049,3.845119
56.82721734,3.845141
56.82167577,3.845209
56.81077139,3.844991
56.80522981,3.845137
56.79968824,3.844894
56.78878386,3.844761
56.78324228,3.844928
56.77787947,3.84493
56.7723379,3.84477
56.75589194,3.844844
56.75035037,3.844688
56.7448088,3.844693
56.73926723,3.844768
56.72836284,3.844443
56.7172797,3.844662
56.71191688,3.844419
56.70637531,3.844211
56.70083374,3.844457
56.69529217,3.84453
56.68992935,3.844264
56.68438778,3.844322
56.67884621,3.844344
56.6734834,3.844223
56.66240025,3.844261
56.65149587,3.843841
56.64041272,3.84424
56.63487115,3.844068
56.62950834,3.843955
56.62396676,3.843944
56.61842519,3.84405
56.61288362,3.844022
56.60752081,3.843833
56.60197924,3.843798
56.59643766,3.843735
56.59089609,3.843704
56.58553328,3.843659
56.57999171,3.843781
56.57445013,3.843975
56.56908732,3.843655
56.55800418,3.843792
56.54709979,3.843493
56.54155822,3.843414
56.53601665,3.843596
56.53047507,3.843479
56.52511226,3.843356
56.51957069,3.843437
56.51402912,3.843508
56.50848754,3.843315
56.50312473,3.843193
56.49204159,3.843244
56.4811372,3.843186
56.47559563,3.843201
56.47005406,3.843097
56.46469125,3.842878
56.4536081,3.843128
56.44806653,3.843084
56.43716214,3.842993
56.42625776,3.842649
56.42071619,3.842875
56.41517461,3.843041
56.40963304,3.842855
56.40427023,3.842674
56.39872866,3.842644
56.39318708,3.842822
56.38782427,3.842811
56.3822827,3.842506
56.37119955,3.84274
56.36583674,3.842572
56.36029517,3.842362
56.3547536,3.842504
56.34921202,3.842638
56.34384921,3.842334
56.33830764,3.842345
56.33276607,3.842504
56.32186168,3.842295
56.31632011,3.842197
56.3109573,3.842406
56.30541573,3.842252
56.29987415,3.842113
56.29433258,3.842085
56.28879101,3.841959
56.27788662,3.841939
56.26680348,3.84212
56.26144067,3.841853
56.25589909,3.841841
56.25035752,3.84207
56.24499471,3.841958
56.23945314,3.841858
56.23391156,3.841744
56.22854875,3.841928
56.22300718,3.84182
56.21192403,3.841653
56.20638246,3.841733
56.20101965,3.841558
56.19547808,3.841484
56.1899365,3.841701
56.18457369,3.841763
56.17903212,3.841422
56.17349055,3.841483
56.16258616,3.841623
56.15704459,3.841347
56.15150302,3.841356
56.14596144,3.841447
56.14059863,3.841292
56.13505706,3.841347
56.12951549,3.841287
56.1186111,3.841153
56.10752796,3.841122
56.09662357,3.841072
56.091082,3.840759
56.08017762,3.841111
56.07463604,3.840812
56.06909447,3.840798
56.0635529,3.84096
56.05819009,3.840837
56.05264851,3.84067
56.04710694,3.840861
56.04156537,3.840917
56.03066098,3.840665
56.02511941,3.840879
56.01957784,3.840824
56.01421503,3.840508
56.00313188,3.840761
55.99759031,3.84052
55.98668593,3.840422
55.98114435,3.840666
55.97560278,3.840439
55.97023997,3.840222
55.9646984,3.840492
55.95915682,3.840413
55.94825244,3.840233
55.94271087,3.840453
55.93716929,3.840257
55.93180648,3.839944
55.92626491,3.840075
55.92072334,3.840335
55.91518176,3.840143
55.90981895,3.840016
55.90427738,3.839542
55.89337299,3.840115
55.88228985,3.83992
55.87138546,3.839881
55.86584389,3.839733
55.86030232,3.839924
55.85476075,3.839819
55.84939793,3.839771
55.84385636,3.839525
55.83831479,3.839882
55.82741041,3.839792
55.81650602,3.839811
55.81096445,3.839619
55.80542288,3.839405
55.7998813,3.839585
55.79451849,3.83954
55.78897692,3.839331
55.78343535,3.83932
55.77807253,3.839477
55.77253096,3.839524
55.76698939,3.839219
55.76144782,3.839249
55.756085,3.839444
55.75054343,3.83942
55.74500186,3.838968
55.73963905,3.839215
55.73409747,3.839242
55.72301433,3.839104
55.71210994,3.83908
55.70656837,3.838951
55.7010268,3.838891
55.69566399,3.838987
55.69012242,3.838965
55.68458084,3.838816
55.67903927,3.838829
55.66813489,3.838758
55.66259331,3.838734
55.65705174,3.838812
55.65168893,3.838902
55.64614736,3.838609
55.64060578,3.838571
55.63506421,3.838679
55.6297014,3.838948
55.61861825,3.83843
55.61325544,3.83854
55.60771387,3.838602
55.6021723,3.838361
55.59663072,3.838474
55.59108915,3.838565
55.58572634,3.838284
55.58018477,3.838304
55.57464319,3.838407
55.56373881,3.838234
55.55283442,3.8384
55.54729285,3.838352
55.53620971,3.838028
55.53066813,3.838166
55.52530532,3.83815
55.51976375,3.838035
55.51422218,3.83806
55.50885937,3.838097
55.50331779,3.837992
55.49777622,3.837769
55.49241341,3.838168
55.48687184,3.83801
55.48133026,3.837831
55.47578869,3.837853
55.47042588,3.837857
55.46488431,3.837857
55.45934273,3.837571
55.45380116,3.837625
55.44289678,3.837675
55.43199239,3.837517
55.42645082,3.837689
55.42090925,3.8375
55.41536767,3.837412
55.41000486,3.837645
55.40446329,3.837527
55.39338014,3.837458
55.38801733,3.837298
55.38247576,3.837391
55.37693419,3.837306
55.37157138,3.837264
55.3660298,3.837384
55.36048823,3.837214
55.35494666,3.837104
55.34958385,3.837129
55.34404227,3.837253
55.3385007,3.836991
55.33295913,3.837045
55.32759632,3.83707
55.32205474,3.837098
55.31651317,3.837093
55.31115036,3.837044
55.30560879,3.837016
55.30006721,3.836918
55.29452564,3.836782
55.28916283,3.836861
55.28362126,3.836957
55.27253811,3.836866
55.26163373,3.836873
55.25609215,3.836673
55.25055058,3.836654
55.24518777,3.836771
55.2396462,3.836773
55.23410462,3.836463
55.22856305,3.836619
55.21765867,3.836643
55.2121171,3.836584
55.20657552,3.836502
55.20121271,3.836752
55.19567114,3.836319
55.19012957,3.836217
55.18476675,3.836469
55.17922518,3.836398
55.17368361,3.83623
55.16814204,3.836239
55.16277922,3.836533
55.15169608,3.836303
55.14615451,3.836185
55.14079169,3.836326
55.13525012,3.836143
55.12970855,3.83605
55.12434574,3.836119
55.11326259,3.835971
55.10235821,3.836121
55.09681663,3.835979
55.08573349,3.835668
55.08037068,3.835881
55.07482911,3.835882
55.06928753,3.835864
55.05838315,3.83585
55.0473,3.835582
55.04193719,3.835778
55.03639562,3.835859
55.03085405,3.835476
55.02531247,3.835551
55.01994966,3.835576
55.01440809,3.835545
55.00886652,3.835659
55.00332494,3.835364
54.99796213,3.835623
54.99242056,3.83546
54.98151617,3.835378
54.9759746,3.835395
54.97043303,3.835358
54.96489146,3.835289
54.95952864,3.835475
54.95398707,3.835354
54.94290393,3.835152
54.93754111,3.835265
54.92645797,3.834977
54.92109516,3.834928
54.91555359,3.835164
54.91001201,3.835058
54.90447044,3.834998
54.89910763,3.834883
54.88802448,3.834813
54.8771201,3.83502
54.87157853,3.83492
54.86603695,3.834837
54.86049538,3.834649
54.85513257,3.83497
54.849591,3.834735
54.84404942,3.834568
54.83314504,3.834798
54.82760347,3.834755
54.82206189,3.834443
54.81669908,3.834669
54.81115751,3.834749
54.80561594,3.834523
54.80007436,3.834473
54.79471155,3.834709
54.78362841,3.834323
54.77808683,3.834104
54.77272402,3.83451
54.76718245,3.83448
54.7560993,3.83429
54.75055773,3.834347
54.74519492,3.834141
54.73965335,3.834136
54.73411178,3.834274
54.7285702,3.834327
54.72320739,3.83406
54.71766582,3.834184
54.71212425,3.834048
54.70676143,3.8343
54.70121986,3.833928
54.69567829,3.83386
54.69013672,3.833967
54.6847739,3.834018
54.67923233,3.833731
54.67369076,3.833776
54.66278637,3.833758
54.65170323,3.833933
54.64616166,3.833944
54.64079884,3.833661
54.63525727,3.833495
54.6297157,3.833729
54.62435289,3.833668
54.61881131,3.833632
54.61326974,3.833531
54.60772817,3.833739
54.60236536,3.833592
54.59682379,3.833447
54.59128221,3.833432
54.58574064,3.83363
54.58037783,3.833254
54.57483626,3.833462
54.56929468,3.833424
54.56375311,3.833539
54.5583903,3.833333
54.55284873,3.833187
54.54194434,3.833426
54.53640277,3.83302
54.5308612,3.83322
54.52531962,3.833381
54.51995681,3.833231
54.51441524,3.833158
54.50333209,3.833195
54.49796928,3.832984
54.49242771,3.83291
54.48688614,3.833241
54.47598175,3.832957
54.47044018,3.832873
54.46489861,3.833053
54.45953579,3.8329
54.45399422,3.832819
54.44845265,3.832739
54.43754827,3.832837
54.43200669,3.832737
54.42646512,3.832801
54.42092355,3.832747
54.41556074,3.832672
54.41001916,3.832485
54.40447759,3.83282
54.39893602,3.83268
54.39357321,3.832417
54.38249006,3.832705
54.37158568,3.832458
54.3660441,3.832401
54.36050253,3.832653
54.35513972,3.832471
54.34959815,3.832264
54.34405657,3.832424
54.33315219,3.83227
54.32761062,3.832118
54.32206904,3.83224
54.31652747,3.832443
54.31116466,3.832331
54.30562309,3.832163
54.30008151,3.832235
54.29453994,3.83217
54.28917713,3.832062
54.27809399,3.832151
54.2671896,3.831915
54.26164803,3.831977
54.25610646,3.832054
54.25074364,3.831835
54.24520207,3.831672
54.2396605,3.83189
54.23411893,3.831978
54.22321454,3.831776
54.21767297,3.831866
54.21231016,3.83176
54.20676858,3.831644
54.19568544,3.831862
54.18478105,3.831536
54.17923948,3.831559
54.17369791,3.831752
54.1683351,3.831614
54.16279352,3.831364
54.15725195,3.831535
54.14634757,3.831408
54.14080599,3.831324
54.13526442,3.831503
54.12990161,3.831425
54.12436004,3.831363
54.11881847,3.831324
54.10791408,3.831359
54.10237251,3.831183
54.09146812,3.831345
54.08592655,3.831134
54.08038498,3.830994
54.07502217,3.831149
54.06948059,3.831179
54.06393902,3.830954
54.05303464,3.831216
54.04195149,3.830929
54.03658868,3.830955
54.02550553,3.830976
54.02014272,3.830776
54.01460115,3.830782
54.00905958,3.83093
54.003518,3.830675
53.99815519,3.830654
53.99261362,3.830915
53.98707205,3.830783
53.98170924,3.830597
53.97616766,3.830831
53.97062609,3.830822
53.96508452,3.830742
53.95972171,3.830476
53.95418013,3.830463
53.94863856,3.830559
53.94309699,3.830553
53.9321926,3.830571
53.92110946,3.830595
53.91574665,3.83033
53.91020507,3.830452
53.90484226,3.830482
53.89930069,3.830197
53.89375912,3.830343
53.88285473,3.8303
53.87731316,3.830178
53.86640877,3.830277
53.8608672,3.830186
53.85532563,3.830085
53.84978406,3.830044
53.84442125,3.830279
53.83887967,3.830063
53.82797529,3.830153
53.82243372,3.830277
53.81152933,3.829823
53.80598776,3.830036
53.80044619,3.829935
53.79508337,3.829673
53.7895418,3.829978
53.78400023,3.830011
53.77309584,3.829721
53.76755427,3.829959
53.7620127,3.829776
53.75647113,3.829693
53.74556674,3.829743
53.74002517,3.829743
53.73466236,3.829522
53.72912078,3.829608
53.72357921,3.829514
53.71803764,3.829741
53.70713326,3.829482
53.69622887,3.829361
53.6906873,3.829268
53.68514573,3.829461
53.67978291,3.829498
53.67424134,3.829286
53.66869977,3.829266
53.6631582,3.82945
53.65779538,3.829469
53.65225381,3.829151
53.64134943,3.829308
53.63580785,3.829332
53.63026628,3.829103
53.62472471,3.829147
53.6193619,3.829392
53.61382032,3.829053
53.60827875,3.828939
53.60291594,3.829064
53.59737437,3.829087
53.58629122,3.828843
53.58092841,3.829107
53.57538684,3.829073
53.56984526,3.828836
53.56430369,3.82879
53.55894088,3.829006
53.55339931,3.828719
53.54249492,3.828718
53.53695335,3.82881
53.53141178,3.828678
53.52587021,3.828621
53.52050739,3.828848
53.51496582,3.828901
53.50942425,3.828583
53.49851986,3.828545
53.49297829,3.828609
53.48743672,3.828506
53.48207391,3.828501
53.47653233,3.828648
53.47099076,3.828491
53.46008638,3.828488
53.44900323,3.828413
53.44346166,3.828152
53.43809885,3.828278
53.43255727,3.828403
53.4270157,3.828308
53.42165289,3.828167
53.41611132,3.82827
53.41056975,3.828271
53.40502817,3.828049
53.39966536,3.828075
53.39412379,3.828266
53.38304064,3.827991
53.37767783,3.828129
53.36659469,3.827943
53.36105311,3.828063
53.3556903,3.828019
53.35014873,3.828116
53.33924434,3.827768
53.3281612,3.827964
53.32279839,3.827744
53.31725681,3.827804
53.31171524,3.827965
53.30617367,3.827708
53.30081086,3.827695
53.28972771,3.827783
53.2843649,3.827708
53.27328175,3.827676
53.26774018,3.827694
53.26237737,3.827422
53.2568358,3.827465
53.25129423,3.827653
53.24575265,3.827569
53.23484827,3.827609
53.22394388,3.827218
53.21840231,3.827351
53.21286074,3.82734
53.20731917,3.827473
53.20195635,3.827238
53.19641478,3.827179
53.19087321,3.827255
53.18533164,3.827399
53.17996882,3.827293
53.16888568,3.827203
53.16334411,3.827149
53.15798129,3.827154
53.15243972,3.827127
53.14689815,3.827225
53.14135658,3.827027
53.13045219,3.827213
53.12491062,3.82716
53.11400624,3.826876
53.10292309,3.827095
53.09756028,3.826735
53.09201871,3.82688
53.08647713,3.826912
53.08093556,3.82676
53.07557275,3.826859
53.0644896,3.826965
53.05894803,3.826496
53.04804365,3.826898
53.04250207,3.826818
53.0369605,3.826592
53.03159769,3.826603
53.02605612,3.826685
53.02051454,3.826592
53.00961016,3.826504
52.99852701,3.826388
52.9931642,3.826295
52.98208106,3.826379
52.97653948,3.82644
52.97117667,3.826302
52.9656351,3.826291
52.95473072,3.826265
52.94364757,3.826281
52.938106,3.826298
52.93274319,3.826323
52.92720161,3.826262
52.92166004,3.826217
52.91611847,3.825994
52.90521408,3.826137
52.89967251,3.825925
52.88876813,3.826039
52.87768498,3.825923
52.87232217,3.825203
52.8667806,3.8258
52.86123902,3.825999
52.85033464,3.82569
52.84479307,3.825843
52.83925149,3.825927
52.83388868,3.825744
52.82834711,3.825767
52.82280554,3.825813
52.81726396,3.825753
52.81190115,3.825661
52.80635958,3.825605
52.80081801,3.825892
52.79527644,3.825651
52.78437205,3.825553
52.77346767,3.825401
52.76792609,3.825399
52.75684295,3.825486
52.75148014,3.825475
52.74593856,3.825307
52.74039699,3.825461
52.72949261,3.825356
52.71840946,3.825531
52.71304665,3.825203
52.70750508,3.825294
52.7019635,3.825168
52.69642193,3.825233
52.69105912,3.825092
52.67997597,3.825308
52.6744344,3.825149
52.66353002,3.824875
52.65798844,3.825211
52.65262563,3.825156
52.64708406,3.82497
52.64154249,3.824888
52.63600092,3.825058
52.62509653,3.824834
52.61419215,3.8249
52.60865057,3.824686
52.603109,3.824694
52.59756743,3.82496
52.58666304,3.824774
52.58112147,3.824791
52.57575866,3.824816
52.57021709,3.824762
52.56467551,3.824582
52.55913394,3.824715
52.54822956,3.824526
52.54268798,3.824544
52.53714641,3.824591
52.5317836,3.82469
52.52070045,3.824436
52.51533764,3.824564
52.5042545,3.824446
52.49317135,3.824629
52.48780854,3.824584
52.48226697,3.824267
52.4767254,3.824135
52.47118382,3.824353
52.46582101,3.824235
52.45473787,3.824287
52.44937505,3.824356
52.43829191,3.82417
52.43275034,3.824155
52.42738752,3.824291
52.42184595,3.823937
52.41630438,3.824077
52.41076281,3.824106
52.39985842,3.823956
52.38877528,3.824145
52.38341246,3.823643
52.37787089,3.823946
52.37232932,3.823929
52.36696651,3.823907
52.36142493,3.823801
52.35588336,3.823755
52.34497898,3.823997
52.33389583,3.823781
52.32835426,3.823812
52.32299145,3.823779
52.31744988,3.823493
52.3119083,3.823662
52.30654549,3.82389
52.29546235,3.823472
52.29009953,3.823732
52.28455796,3.823664
52.27901639,3.823463
52.268112,3.82354
52.26257043,3.82369
52.25702886,3.823545
52.25148729,3.823377
52.24612447,3.823529
52.2405829,3.823387
52.23504133,3.823334
52.22967852,3.823178
52.22413694,3.823451
52.21859537,3.823235
52.2130538,3.823251
52.20769099,3.823499
52.20214942,3.82338
52.19660784,3.823133
52.19106627,3.823062
52.18570346,3.823171
52.17462031,3.822955
52.16371593,3.823226
52.15817436,3.823017
52.15263278,3.822934
52.14726997,3.823055
52.1417284,3.823072
52.13618683,3.822922
52.13082401,3.822948
52.12528244,3.823006
52.11974087,3.823041
52.1141993,3.822885
52.10883648,3.822865
52.10329491,3.822962
52.09775334,3.822841
52.09221177,3.822818
52.08684895,3.822735
52.08130738,3.822763
52.070403,3.822699
52.06486142,3.822915
52.05395704,3.822609
52.0428739,3.822614
52.03751108,3.822753
52.03196951,3.822448
52.02642794,3.822476
52.01552355,3.822562
52.00444041,3.822398
51.9990776,3.822599
51.98799445,3.822386
51.98245288,3.822631
51.97709007,3.822363
51.97154849,3.822322
51.96600692,3.822154
51.96046535,3.822364
51.94956096,3.822221
51.93865658,3.822258
51.93311501,3.822238
51.92757343,3.822071
51.92221062,3.822104
51.91666905,3.822038
51.91112748,3.822012
51.90576467,3.822032
51.89468152,3.822192
51.88377714,3.822035
51.87823556,3.822086
51.87269399,3.822073
51.86733118,3.82182
51.86178961,3.821803
51.85624803,3.82208
51.84534365,3.821693
51.83980208,3.821851
51.82889769,3.821518
51.82335612,3.821773
51.81781455,3.821815
51.81245173,3.821715
51.80691016,3.821604
51.80136859,3.821515
51.79046421,3.821672
51.77938106,3.821541
51.77401825,3.821671
51.76847668,3.821641
51.76311386,3.821437
51.75757229,3.82166
51.75203072,3.821732
51.74648915,3.821326
51.74112633,3.821505
51.73558476,3.821514
51.73004319,3.821466
51.72468038,3.821338
51.7191388,3.821286
51.71359723,3.821345
51.70823442,3.821425
51.70269285,3.821246
51.69715127,3.821264
51.69178846,3.821413
51.68624689,3.821217
51.68070532,3.821136
51.67516374,3.821219
51.66980093,3.821333
51.65871779,3.821061
51.65335498,3.821264
51.6478134,3.821316
51.64227183,3.821062
51.63690902,3.8209
51.63136745,3.821131
51.6202843,3.820936
51.61492149,3.821002
51.60383834,3.820731
51.59847553,3.820928
51.59293396,3.820944
51.58739239,3.820875
51.58202957,3.820887
51.576488,3.820686
51.57094643,3.820846
51.56540486,3.820899
51.55450047,3.820681
51.5489589,3.820822
51.54359609,3.820817
51.53805451,3.820714
51.53251294,3.820688
51.52697137,3.820745
51.52160856,3.820603
51.51052541,3.820618
51.49962103,3.820469
51.49407946,3.820457
51.48853788,3.820687
51.48317507,3.820577
51.4776335,3.820336
51.47209193,3.820515
51.46118754,3.820244
51.45564597,3.820057
51.44474158,3.820472
51.43365844,3.82017
51.42829563,3.820419
51.42275405,3.820276
51.41721248,3.820148
51.4063081,3.820262
51.39522495,3.820108
51.38986214,3.820107
51.37877899,3.820065
51.37323742,3.820009
51.36787461,3.820174
51.36233304,3.820079
51.35679147,3.819776
51.35124989,3.819999
51.34034551,3.82007
51.32944112,3.819811
51.32389955,3.819893
51.31835798,3.819854
51.31281641,3.819686
51.30745359,3.819899
51.30191202,3.819804
51.29637045,3.819775
51.28546606,3.819596
51.27438292,3.819641
51.26902011,3.819487
51.26347853,3.819768
51.25793696,3.819764
51.25239539,3.819347
51.24703258,3.819508
51.23594943,3.819539
51.23058662,3.819378
51.22504505,3.819533
51.21950348,3.819684
51.21414066,3.819557
51.20859909,3.819359
51.20305752,3.819406
51.19751595,3.81948
51.19197437,3.819286
51.18661156,3.819205
51.18106999,3.819541
51.1701656,3.819238
51.16462403,3.819304
51.15354089,3.819168
51.14817807,3.819208
51.1426365,3.819251
51.13709493,3.819131
51.12619054,3.819036
51.1151074,3.819085
51.10420301,3.819034
51.09866144,3.819095
51.09311987,3.819028
51.0875783,3.819055
51.08221548,3.818889
51.07667391,3.819036
51.07113234,3.818953
51.06022796,3.819027
51.04914481,3.818775
51.04360324,3.818816
51.03824043,3.818936
51.03269885,3.818914
51.02179447,3.81867
51.01071132,3.818689
51.00516975,3.818609
50.99426537,3.818776
50.98872379,3.818556
50.98318222,3.818544
50.97781941,3.818705
50.97227784,3.818541
50.96673626,3.81855
50.96119469,3.818405
50.95583188,3.818636
50.94474873,3.818388
50.93938592,3.818186
50.93384435,3.818512
50.92830278,3.818477
50.9227612,3.818284
50.91739839,3.81834
50.91185682,3.818399
50.90095244,3.818245
50.88986929,3.818476
50.88432772,3.818168
50.87342333,3.818279
50.86788176,3.818227
50.86234019,3.81805
50.8514358,3.818323
50.84589423,3.818107
50.83498985,3.818061
50.82408546,3.817943
50.81854389,3.817827
50.81300232,3.818035
50.80746074,3.818115
50.79655636,3.817871
50.78547321,3.817977
50.7801104,3.817744
50.76902726,3.817917
50.76348568,3.817724
50.75812287,3.817769
50.7525813,3.817927
50.74149816,3.817566
50.73613534,3.817766
50.73059377,3.817711
50.71951063,3.817535
50.71414781,3.81744
50.70860624,3.817783
50.70306467,3.817803
50.6975231,3.817396
50.69216028,3.817493
50.68661871,3.817388
50.67553557,3.81746
50.67017275,3.817513
50.66463118,3.817658
50.65908961,3.817272
50.6537268,3.817319
50.64818522,3.817509
50.64264365,3.817409
50.63710208,3.81736
50.62619769,3.817473
50.62065612,3.817489
50.60975174,3.81735
50.59866859,3.817053
50.59312702,3.817119
50.58776421,3.817267
50.58222264,3.817218
50.57113949,3.817038
50.56023511,3.817068
50.55469353,3.816969
50.54361039,3.817142
50.53824758,3.817011
50.532706,3.81674
50.52716443,3.817107
50.52162286,3.817128
50.51626005,3.816888
50.5051769,3.816952
50.49963533,3.816999
50.48873094,3.816875
50.48318937,3.816768
50.4776478,3.816768
50.47228499,3.816646
50.46674341,3.816607
50.46120184,3.816936
50.45029746,3.81657
50.43921431,3.816849
50.4338515,3.816345
50.42830993,3.816513
50.42276836,3.816608
50.41722678,3.816782
50.41186397,3.816568
50.4063224,3.816513
50.40078083,3.816633
50.39523925,3.816669
50.38433487,3.816275
50.3787933,3.816474
50.37325172,3.816408
50.36771015,3.816309
50.36234734,3.816436
50.35680577,3.816422
50.34572262,3.816296
50.32927666,3.816249
50.31837228,3.816287
50.31283071,3.816235
50.30728913,3.816192
50.30174756,3.816166
50.29638475,3.816251
50.29084318,3.815665
50.2853016,3.815997
50.27421846,3.81608
50.26331407,3.815952
50.2577725,3.816067
50.25240969,3.816117
50.24686812,3.816037
50.24132655,3.815915
50.23578497,3.816109
50.22488059,3.815728
50.21933902,3.815801
50.20843463,3.815773
50.20289306,3.8158
50.19735149,3.815739
50.19180991,3.815827
50.1864471,3.815818
50.18090553,3.815694
50.17000114,3.815724
50.16445957,3.815426
50.158918,3.815685
50.15337643,3.815747
50.14801361,3.81569
50.14247204,3.815527
50.13693047,3.815633
50.1313889,3.815848
50.12602608,3.815496
50.12048451,3.815298
50.11494294,3.815596
50.10403856,3.815312
50.09849698,3.815472
50.08741384,3.815379
50.08205103,3.815268
50.07650945,3.81533
50.06542631,3.815193
50.0600635,3.815298
50.04898035,3.815464
50.03807597,3.815269
50.03253439,3.815305
50.02699282,3.815276
50.02163001,3.81506
50.01608844,3.815081
50.01054686,3.815312
49.99964248,3.815194
49.99410091,3.815101
49.98855933,3.815187
49.98319652,3.814738
49.97765495,3.814975
49.97211338,3.815152
49.9665718,3.815029
49.96120899,3.814864
49.95566742,3.814803
49.94458427,3.815067
49.93367989,3.814846
49.92813832,3.814972
49.92277551,3.814815
49.91723393,3.814862
49.91169236,3.814909
49.90615079,3.814814
49.90078798,3.814763
49.88970483,3.814888
49.87880045,3.814625
49.87325887,3.814564
49.86235449,3.81471
49.85681292,3.814405
49.85127134,3.81451
49.84590853,3.814692
49.84036696,3.814336
49.83482539,3.814405
49.82928381,3.814538
49.823921,3.814645
49.81283786,3.81439
49.80747505,3.814477
49.80193347,3.814563
49.7963919,3.814446
49.79085033,3.814399
49.78548752,3.814396
49.77440437,3.81424
49.7688628,3.814203
49.75795841,3.814299
49.75241684,3.814092
49.74705403,3.814364
49.74151246,3.814348
49.73597088,3.813468
49.73042931,3.81394
49.71952493,3.814236
49.71398335,3.814036
49.70307897,3.814185
49.6975374,3.814151
49.69199582,3.814094
49.68663301,3.814094
49.68109144,3.814027
49.67554987,3.813926
49.66464548,3.814182
49.65356234,3.813819
49.64802076,3.813847
49.64265795,3.813867
49.63711638,3.813869
49.63157481,3.813913
49.626212,3.813569
49.61512885,3.813694
49.60958728,3.813611
49.59868289,3.813759
49.59314132,3.813721
49.58777851,3.813714
49.58223694,3.813741
49.57669536,3.813819
49.57133255,3.81357
49.56579098,3.813655
49.56024941,3.813733
49.55488659,3.813643
49.54934502,3.813443
49.54380345,3.813564
49.53289906,3.813549
49.52735749,3.813497
49.52181592,3.813526
49.51627435,3.813493
49.51091154,3.813386
49.50536996,3.813425
49.49446558,3.813545
49.48892401,3.813307
49.47784086,3.813481
49.47247805,3.813428
49.46693648,3.813197
49.4613949,3.813183
49.45603209,3.813362
49.45049052,3.813104
49.43958613,3.813268
49.42850299,3.813086
49.42296142,3.81311
49.41205703,3.813195
49.40651546,3.813009
49.40115265,3.812989
49.39561107,3.813218
49.3900695,3.812866
49.38452793,3.813035
49.37916512,3.812883
49.37362354,3.81288
49.36808197,3.812806
49.36271916,3.812958
49.35717759,3.813101
49.3462732,3.812822
49.33519006,3.812961
49.32982725,3.813066
49.3187441,3.81291
49.30783972,3.812626
49.30229814,3.812772
49.29675657,3.81272
49.291215,3.812871
49.28585219,3.812486
49.28031061,3.812631
49.27476904,3.812915
49.26940623,3.812773
49.26386466,3.812425
49.25832308,3.812462
49.25278151,3.812703
49.2474187,3.812706
49.24187713,3.812432
49.23633555,3.812507
49.23079398,3.812648
49.22543117,3.812364
49.21434803,3.812593
49.20344364,3.812226
49.19790207,3.812263
49.1923605,3.812334
49.18699768,3.81251
49.18145611,3.812272
49.17591454,3.812187
49.16501015,3.812244
49.15946858,3.812273
49.1485642,3.812361
49.14302262,3.812092
49.13748105,3.812131
49.13193948,3.81214
49.12657667,3.812142
49.12103509,3.812094
49.10995195,3.812225
49.10458914,3.812274
49.09904756,3.812049
49.09350599,3.811942
49.08796442,3.812143
49.08260161,3.812196
49.07706003,3.811925
49.07151846,3.812043
49.06615565,3.812035
49.05507251,3.81183
49.04416812,3.811984
49.03862655,3.811836
49.02772216,3.811956
49.02218059,3.811846
49.01663902,3.811724
49.00573463,3.811842
49.00019306,3.811857
48.98928868,3.811581
48.9837471,3.81154
48.97820553,3.811573
48.97266396,3.811481
48.96730115,3.81177
48.96175957,3.81167
48.95085519,3.8115
48.94531362,3.811618
48.93423047,3.811484
48.92886766,3.811343
48.92332609,3.811637
48.91778452,3.811484
48.9124217,3.811467
48.90688013,3.811333
48.90133856,3.811646
48.89579699,3.811378
48.8848926,3.811423
48.87935103,3.811497
48.86844664,3.811231
48.86290507,3.8115
48.85754226,3.811298
48.84645911,3.81119
48.8410963,3.811395
48.83555473,3.811144
48.83001316,3.811108
48.81910877,3.811385
48.8135672,3.811066
48.80802563,3.810973
48.80266281,3.811158
48.79712124,3.81111
48.79157967,3.810908
48.78067529,3.811156
48.77513371,3.811239
48.76405057,3.810765
48.75314618,3.810933
48.74760461,3.81086
48.7422418,3.810973
48.73670023,3.811024
48.73115865,3.810718
48.72579584,3.810768
48.72025427,3.810974
48.70917112,3.810652
48.69826674,3.810863
48.69272517,3.810807
48.68736235,3.810738
48.68182078,3.810746
48.67073764,3.810649
48.66537482,3.810448
48.65983325,3.810575
48.65429168,3.810659
48.64892887,3.810504
48.6433873,3.810442
48.63784572,3.810585
48.62694134,3.810435
48.61603695,3.810588
48.61049538,3.810528
48.60495381,3.81033
48.59941224,3.810612
48.59404942,3.810492
48.58850785,3.810291
48.57742471,3.810372
48.57206189,3.810592
48.56097875,3.810255
48.55561594,3.810499
48.55007436,3.810318
48.54453279,3.810231
48.53899122,3.810231
48.53362841,3.81026
48.52254526,3.810169
48.51164088,3.810263
48.5060993,3.810069
48.50055773,3.810039
48.49519492,3.810301
48.48965335,3.810279
48.48411178,3.809902
48.47874896,3.80996
48.47320739,3.810253
48.46766582,3.81008
48.45676143,3.809866
48.44567829,3.809819
48.44031548,3.809204
48.4347739,3.809969
48.42923233,3.809858
48.41832795,3.80976
48.41278637,3.809894
48.40188199,3.809794
48.39079884,3.809886
